Acedamic percentage,Hours Studying per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system,self-learning capability,Extra-courses did,certifications,workshops,talenttests taken,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area,Job/Higher Studies,Type of company want to settle in,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,Gentle or Tuff behaviour,Salary/work,hard/smart worker,Introvert,Suggested Job Role
73,4,5,2,3,4,no,yes,yes,full stack,testing,yes,yes,medium,excellent,Computer Architecture,cloud computing,higherstudies,Service Based,no,no,Trilogy,Work,gentle,work,smart worker,yes,Systems Security Administrator
60,8,1,4,4,7,no,no,yes,shell programming,database security,yes,yes,medium,excellent,Management,testing,job,Web Services,yes,no,Cookbooks,salary,stubborn,salary,smart worker,yes,E-Commerce Analyst
84,12,1,3,9,1,no,yes,yes,machine learning,hacking,no,yes,medium,poor,networks,developer,job,BPA,yes,no,Encyclopedias,salary,gentle,salary,hard worker,yes,Web Developer
67,4,5,4,4,3,yes,yes,yes,app development,testing,yes,yes,medium,medium,Software Engineering,Business process analyst,higherstudies,Web Services,yes,yes,Anthology,Work,stubborn,salary,smart worker,yes,Software Quality Assurance (QA) / Testing
62,4,2,6,6,5,yes,no,yes,distro making,web technologies,no,yes,excellent,medium,Software Engineering,developer,job,Testing and Maintainance Services,yes,no,Guide,Work,gentle,work,smart worker,no,Design & UX
83,5,9,5,6,9,yes,yes,no,full stack,cloud computing,no,yes,medium,poor,Management,developer,higherstudies,Cloud Services,yes,yes,Diaries,Work,gentle,work,smart worker,no,Portal Administrator
71,5,2,6,9,6,yes,yes,no,r programming,hacking,yes,no,poor,excellent,networks,Business process analyst,job,Sales and Marketing,yes,yes,Cookbooks,salary,stubborn,salary,hard worker,no,Portal Administrator
93,7,1,5,5,5,no,yes,yes,shell programming,testing,no,yes,medium,medium,data engineering,Business process analyst,higherstudies,Service Based,no,yes,Childrens,salary,stubborn,salary,hard worker,yes,Applications Developer
81,5,5,5,9,5,yes,no,yes,app development,game development,no,no,poor,poor,hacking,developer,higherstudies,Cloud Services,no,yes,Science fiction,salary,gentle,work,hard worker,no,Database Administrator
81,11,4,3,9,2,yes,no,no,r programming,hacking,no,no,poor,excellent,data engineering,cloud computing,higherstudies,Web Services,no,yes,Cookbooks,Work,gentle,work,hard worker,no,E-Commerce Analyst
78,12,2,3,3,7,yes,yes,yes,hadoop,cloud computing,yes,no,poor,medium,Computer Architecture,Business process analyst,higherstudies,Cloud Services,yes,yes,History,Work,gentle,work,smart worker,no,Design & UX
82,4,7,4,8,2,no,no,no,r programming,system designing,no,yes,poor,poor,Computer Architecture,testing,higherstudies,Service Based,yes,yes,Drama,Work,gentle,salary,smart worker,yes,Database Developer
60,11,2,5,6,9,no,yes,no,information security,database security,no,yes,poor,excellent,data engineering,security,job,BPA,yes,yes,Mystery,Work,gentle,salary,hard worker,yes,Information Technology Auditor
65,8,7,5,8,8,no,no,yes,hadoop,game development,no,no,excellent,medium,hacking,system developer,job,product development,yes,no,Cookbooks,salary,stubborn,salary,hard worker,no,CRM Technical Developer
81,12,6,3,8,7,no,yes,yes,python,database security,yes,yes,poor,excellent,programming,system developer,higherstudies,Testing and Maintainance Services,yes,no,Dictionaries,salary,gentle,salary,hard worker,yes,Data Architect
64,7,6,5,6,4,yes,no,no,shell programming,system designing,no,no,excellent,medium,networks,cloud computing,higherstudies,SAaS services,no,yes,Series,Work,gentle,work,smart worker,no,E-Commerce Analyst
77,10,5,5,2,4,yes,yes,no,distro making,web technologies,no,yes,excellent,excellent,networks,testing,higherstudies,BPA,no,no,Health,Work,gentle,work,hard worker,yes,Technical Engineer
86,11,2,4,3,1,no,yes,yes,r programming,hacking,no,no,excellent,medium,networks,cloud computing,higherstudies,Finance,no,no,Poetry,salary,stubborn,salary,hard worker,yes,Network Engineer
81,4,3,6,5,3,yes,yes,no,shell programming,database security,no,no,poor,medium,parallel computing,cloud computing,higherstudies,Service Based,yes,yes,Biographies,salary,gentle,work,hard worker,no,Software Developer
69,10,6,5,2,3,yes,no,no,shell programming,testing,yes,yes,medium,excellent,hacking,cloud computing,job,BPA,no,yes,Art,salary,gentle,salary,hard worker,yes,Software Engineer
93,5,6,2,2,1,yes,no,yes,information security,database security,no,no,medium,excellent,Software Engineering,system developer,higherstudies,Product based,yes,yes,Prayer books,salary,stubborn,salary,smart worker,no,Database Manager
94,8,6,5,5,2,yes,no,no,app development,testing,yes,yes,excellent,medium,cloud computing,security,higherstudies,Service Based,no,no,Cookbooks,Work,stubborn,work,smart worker,yes,Programmer Analyst
64,6,8,3,6,6,yes,no,yes,app development,hacking,yes,no,excellent,excellent,IOT,Business process analyst,job,Finance,yes,no,Autobiographies,salary,stubborn,work,hard worker,no,Information Technology Manager
92,8,6,1,6,7,yes,no,no,r programming,database security,yes,no,medium,poor,hacking,testing,job,Cloud Services,no,no,Cookbooks,salary,gentle,salary,smart worker,yes,Software Quality Assurance (QA) / Testing
94,8,6,4,8,8,yes,yes,no,shell programming,web technologies,yes,yes,excellent,poor,programming,system developer,job,Sales and Marketing,no,yes,Religion-Spirituality,Work,stubborn,work,smart worker,yes,Software Engineer
81,8,6,4,8,3,yes,yes,yes,shell programming,game development,yes,no,excellent,medium,hacking,Business process analyst,job,Testing and Maintainance Services,yes,yes,Mystery,Work,stubborn,salary,smart worker,yes,Network Security Administrator
63,4,2,1,2,9,no,yes,no,machine learning,database security,yes,no,poor,poor,programming,developer,higherstudies,SAaS services,yes,yes,Guide,Work,stubborn,work,smart worker,no,Technical Services/Help Desk/Tech Support
79,7,7,1,2,1,yes,yes,no,r programming,system designing,yes,no,poor,poor,networks,developer,job,SAaS services,no,no,Prayer books,Work,gentle,work,hard worker,yes,Database Manager
70,8,1,0,6,4,yes,no,yes,full stack,web technologies,yes,yes,poor,excellent,Computer Architecture,cloud computing,job,Testing and Maintainance Services,no,yes,Guide,Work,gentle,salary,hard worker,no,Web Developer
78,12,2,1,1,2,yes,yes,no,machine learning,hacking,no,yes,medium,excellent,hacking,developer,higherstudies,Cloud Services,no,yes,Horror,Work,stubborn,work,hard worker,no,Business Intelligence Analyst
77,5,1,5,6,2,no,no,no,app development,web technologies,yes,yes,poor,medium,Computer Architecture,developer,job,Service Based,no,no,Science fiction,salary,stubborn,work,hard worker,no,Data Architect
69,10,1,5,9,3,yes,no,yes,shell programming,testing,no,yes,poor,excellent,cloud computing,security,higherstudies,Product based,yes,no,Journals,Work,gentle,salary,smart worker,yes,Software Systems Engineer
66,4,3,3,4,3,no,yes,no,full stack,system designing,yes,no,excellent,poor,Management,developer,job,Cloud Services,no,no,Childrens,Work,stubborn,salary,smart worker,no,Quality Assurance Associate
75,9,5,4,2,5,no,yes,no,app development,data science,yes,no,excellent,excellent,Software Engineering,developer,job,Cloud Services,yes,yes,Religion-Spirituality,Work,stubborn,work,hard worker,no,Software Engineer
66,8,1,2,9,5,no,yes,yes,information security,data science,yes,yes,excellent,poor,networks,system developer,job,Cloud Services,no,no,Prayer books,Work,gentle,work,hard worker,yes,Mobile Applications Developer
81,7,3,2,4,8,no,yes,no,full stack,hacking,no,no,excellent,poor,parallel computing,developer,higherstudies,Product based,yes,yes,Biographies,salary,gentle,work,smart worker,no,Web Developer
94,5,7,0,5,6,yes,yes,no,machine learning,system designing,yes,yes,poor,medium,Computer Architecture,system developer,higherstudies,product development,no,yes,Romance,Work,stubborn,salary,hard worker,yes,Quality Assurance Associate
70,9,4,2,3,6,no,yes,yes,machine learning,testing,yes,yes,medium,poor,Computer Architecture,testing,higherstudies,SAaS services,no,yes,Self help,salary,stubborn,salary,hard worker,yes,Portal Administrator
81,12,5,2,4,8,no,no,yes,full stack,database security,yes,no,poor,poor,data engineering,developer,higherstudies,Cloud Services,yes,no,Romance,Work,gentle,salary,hard worker,no,Solutions Architect
84,10,4,4,8,5,yes,no,no,hadoop,web technologies,yes,yes,poor,poor,Software Engineering,Business process analyst,higherstudies,Web Services,yes,yes,Childrens,salary,stubborn,salary,smart worker,no,Technical Services/Help Desk/Tech Support
79,6,1,0,3,9,no,no,no,app development,data science,yes,yes,poor,poor,Management,testing,job,Testing and Maintainance Services,no,yes,Science fiction,Work,stubborn,salary,smart worker,no,Database Developer
80,12,5,0,2,9,no,yes,yes,hadoop,database security,no,yes,medium,poor,Software Engineering,testing,higherstudies,Service Based,no,no,Health,salary,stubborn,work,hard worker,no,Network Security Administrator
77,4,8,3,1,5,no,yes,no,python,web technologies,yes,yes,medium,poor,IOT,cloud computing,higherstudies,Product based,yes,yes,Romance,salary,gentle,salary,hard worker,no,Business Intelligence Analyst
68,4,4,5,5,9,yes,no,no,information security,data science,yes,no,medium,poor,parallel computing,system developer,higherstudies,Finance,yes,yes,Diaries,salary,stubborn,salary,smart worker,no,Information Security Analyst
83,4,3,3,3,6,yes,yes,yes,full stack,game development,yes,no,medium,medium,IOT,developer,higherstudies,BPA,yes,no,Horror,Work,stubborn,work,hard worker,no,Software Quality Assurance (QA) / Testing
94,7,7,4,1,5,yes,no,yes,full stack,system designing,yes,yes,excellent,medium,networks,testing,job,SAaS services,no,yes,Dictionaries,Work,gentle,work,smart worker,yes,Business Intelligence Analyst
72,9,8,5,5,6,no,yes,yes,r programming,hacking,no,yes,excellent,poor,Software Engineering,cloud computing,higherstudies,Service Based,no,no,Guide,salary,gentle,salary,smart worker,no,Database Developer
87,11,2,2,5,9,no,no,no,hadoop,database security,no,no,medium,poor,parallel computing,system developer,job,BPA,no,no,Horror,Work,gentle,salary,smart worker,yes,Database Developer
80,11,9,3,7,1,yes,yes,no,python,hacking,no,no,medium,poor,Software Engineering,Business process analyst,job,Cloud Services,yes,no,Horror,Work,gentle,salary,smart worker,yes,Database Developer
71,9,8,0,1,8,no,no,no,app development,data science,no,yes,excellent,medium,programming,developer,job,Web Services,yes,no,Self help,Work,stubborn,salary,hard worker,yes,Information Technology Manager
90,9,7,6,6,8,no,yes,no,r programming,hacking,yes,no,medium,medium,Management,Business process analyst,higherstudies,product development,no,yes,Romance,salary,stubborn,work,smart worker,no,Software Quality Assurance (QA) / Testing
69,11,6,3,8,8,no,no,no,full stack,data science,no,no,poor,medium,Software Engineering,cloud computing,job,Cloud Services,yes,no,Journals,Work,stubborn,salary,hard worker,no,Network Security Administrator
76,4,5,4,6,1,yes,no,no,python,system designing,yes,no,poor,excellent,parallel computing,Business process analyst,higherstudies,BPA,no,no,Horror,Work,gentle,salary,hard worker,no,Network Security Engineer
75,8,1,0,4,8,yes,yes,yes,shell programming,cloud computing,yes,yes,poor,medium,programming,cloud computing,higherstudies,Sales and Marketing,yes,no,Childrens,salary,gentle,salary,hard worker,no,Mobile Applications Developer
81,12,5,0,6,7,yes,yes,no,python,testing,yes,yes,medium,medium,cloud computing,system developer,higherstudies,BPA,yes,no,Science,salary,stubborn,work,hard worker,yes,E-Commerce Analyst
81,7,2,0,6,2,no,yes,yes,information security,cloud computing,no,yes,medium,poor,Software Engineering,security,job,Finance,no,no,Science,salary,stubborn,salary,smart worker,no,Web Developer
64,4,3,0,6,7,yes,no,yes,shell programming,hacking,no,yes,poor,poor,programming,system developer,job,Sales and Marketing,yes,yes,Childrens,salary,gentle,work,smart worker,no,Systems Analyst
70,4,7,0,3,3,yes,no,no,machine learning,testing,no,no,poor,excellent,parallel computing,developer,job,SAaS services,no,yes,Travel,salary,gentle,work,smart worker,yes,Software Quality Assurance (QA) / Testing
92,9,5,1,6,3,yes,no,yes,python,data science,yes,no,poor,medium,Management,security,job,Product based,no,no,Dictionaries,salary,stubborn,salary,hard worker,no,Database Manager
74,7,2,5,2,6,no,yes,yes,r programming,cloud computing,yes,yes,poor,excellent,networks,developer,higherstudies,BPA,no,no,Self help,Work,gentle,work,smart worker,yes,Network Engineer
82,9,1,2,6,1,no,yes,no,shell programming,cloud computing,yes,yes,medium,medium,IOT,security,higherstudies,BPA,yes,yes,Self help,salary,stubborn,salary,smart worker,yes,Data Architect
77,4,5,3,4,6,yes,yes,no,python,data science,no,no,excellent,medium,cloud computing,Business process analyst,job,Web Services,yes,yes,Anthology,Work,stubborn,work,smart worker,yes,Data Architect
94,11,6,5,8,6,yes,yes,yes,shell programming,data science,yes,no,medium,excellent,data engineering,testing,job,Web Services,yes,no,Encyclopedias,Work,gentle,salary,hard worker,no,Information Technology Manager
68,11,1,5,9,9,yes,no,no,shell programming,game development,no,yes,poor,medium,IOT,cloud computing,job,Testing and Maintainance Services,no,yes,Horror,salary,gentle,salary,smart worker,yes,Systems Analyst
74,6,8,1,9,5,yes,yes,yes,hadoop,hacking,yes,yes,poor,poor,networks,Business process analyst,job,Cloud Services,no,yes,Guide,Work,stubborn,work,smart worker,yes,Software Developer
68,11,9,3,6,1,no,yes,no,app development,hacking,yes,no,medium,excellent,hacking,Business process analyst,job,Product based,yes,no,Action and Adventure,salary,stubborn,salary,smart worker,no,Network Security Engineer
80,8,8,0,8,9,no,yes,no,information security,web technologies,no,no,poor,medium,programming,security,higherstudies,BPA,yes,yes,Fantasy,salary,stubborn,salary,hard worker,yes,Technical Engineer
66,6,7,2,4,3,yes,no,no,r programming,game development,yes,yes,medium,medium,cloud computing,cloud computing,job,Sales and Marketing,no,yes,Autobiographies,salary,gentle,salary,hard worker,yes,E-Commerce Analyst
68,8,5,3,5,5,yes,yes,yes,full stack,data science,yes,no,excellent,poor,data engineering,Business process analyst,job,Sales and Marketing,no,no,Satire,Work,stubborn,work,smart worker,no,Systems Analyst
78,9,2,1,3,5,no,no,no,distro making,game development,no,yes,medium,medium,Computer Architecture,Business process analyst,job,Product based,no,no,Drama,salary,stubborn,work,smart worker,yes,Network Security Engineer
73,9,7,2,5,9,yes,no,yes,information security,hacking,no,yes,medium,excellent,IOT,system developer,higherstudies,SAaS services,yes,yes,History,salary,stubborn,salary,smart worker,yes,Information Technology Manager
81,10,2,6,4,9,no,yes,yes,shell programming,hacking,no,no,medium,medium,parallel computing,developer,higherstudies,Testing and Maintainance Services,no,no,Journals,Work,gentle,work,smart worker,yes,Technical Engineer
80,12,4,3,1,9,yes,yes,yes,machine learning,cloud computing,yes,no,medium,excellent,Computer Architecture,testing,job,Sales and Marketing,yes,yes,Dictionaries,salary,gentle,salary,hard worker,yes,Applications Developer
62,10,1,4,3,6,yes,no,no,full stack,data science,no,no,poor,medium,networks,developer,higherstudies,Sales and Marketing,no,no,Series,Work,gentle,work,smart worker,no,Information Security Analyst
71,8,4,4,9,2,yes,no,no,hadoop,cloud computing,yes,no,excellent,excellent,IOT,testing,higherstudies,Sales and Marketing,yes,no,Science,Work,gentle,work,smart worker,yes,Network Security Administrator
72,5,2,5,6,9,no,yes,no,shell programming,web technologies,yes,yes,poor,medium,networks,Business process analyst,job,Testing and Maintainance Services,yes,no,Horror,Work,stubborn,salary,hard worker,yes,CRM Technical Developer
